Date,Open,High,Low,Close,Adj Close,Volume
2015-03-30,666.0,668.0,666.0,668.0,665.8497309999999,2871
2015-03-31,668.0,700.0,668.0,670.0,667.843384,4074
2015-04-01,668.0,668.0,662.599976,662.599976,660.467163,806
2015-04-06,678.469971,684.080017,678.469971,684.080017,681.8780519999999,5113
2015-04-07,682.700012,682.700012,661.0,661.0,658.872375,37290
2015-04-08,655.5,656.27002,655.5,656.27002,654.157593,6700
2015-04-09,682.780029,696.530029,682.780029,696.530029,694.288025,15839
2015-04-10,696.530029,696.530029,696.530029,696.530029,694.288025,154
2015-04-13,701.789978,701.789978,701.789978,701.789978,699.530945,204
2015-04-14,703.099976,703.099976,703.099976,703.099976,700.836792,300
2015-04-15,714.5,737.539978,714.5,737.539978,735.1659549999999,1069
2015-04-16,737.5,739.0,724.0,739.0,736.62146,528
2015-04-17,723.0,723.0,716.0,720.0,717.682495,445
2015-04-20,748.5,751.5,739.0,745.0,742.602173,32823
2015-04-21,725.900024,725.900024,725.900024,725.900024,723.563538,442
2015-04-22,725.0,730.0,725.0,730.0,727.6502690000001,3089
2015-04-23,727.919983,743.0,727.919983,742.400024,740.010437,67068
2015-04-24,743.0,743.0,743.0,743.0,740.608459,405
2015-04-27,743.0,746.0,742.0,742.0,739.611755,1409
2015-04-28,737.0,737.0,737.0,737.0,734.627686,1810
2015-04-29,738.400024,745.0,738.400024,745.0,742.602173,6048
2015-04-30,755.0,765.0,755.0,765.0,762.53772,215
2015-05-04,759.299988,759.299988,759.299988,759.299988,756.855957,5778
2015-05-05,746.0,746.0,744.0,744.0,741.605164,335
2015-05-06,744.0,744.0,744.0,744.0,741.605164,0
2015-05-07,708.0,718.0,708.0,715.51001,713.206909,15951
2015-05-08,720.0,727.450012,720.0,727.450012,725.108521,1041
2015-05-11,727.450012,727.450012,727.450012,727.450012,725.108521,0
2015-05-12,728.0,728.0,728.0,728.0,725.656738,20
2015-05-13,728.0,728.0,728.0,728.0,725.656738,0
2015-05-14,715.0,715.0,715.0,715.0,712.698608,6
2015-05-15,715.0,715.0,715.0,715.0,712.698608,0
2015-05-18,715.0,715.0,715.0,715.0,712.698608,0
2015-05-19,687.0,687.0,687.0,687.0,684.788696,573
2015-05-20,684.820007,684.820007,684.820007,684.820007,682.615662,724
2015-05-21,704.0,705.599976,704.0,705.599976,703.3288570000001,1670
2015-05-22,703.5,704.799988,703.4400019999999,704.799988,702.5313110000001,6025
2015-05-25,704.799988,704.799988,704.799988,704.799988,702.5313110000001,0
2015-05-26,695.799988,695.799988,695.799988,695.799988,693.560425,1000
2015-05-27,695.099976,697.700012,695.099976,697.700012,695.4542849999999,144000
2015-05-28,692.0,695.799988,692.0,697.700012,695.4542849999999,3880
2015-05-29,697.700012,697.700012,697.700012,697.700012,695.4542849999999,0
2015-06-01,703.0,703.0,703.0,703.0,700.9179690000001,14
2015-06-02,703.0,703.0,703.0,703.0,700.9179690000001,0
2015-06-03,710.0,710.0,710.0,710.0,707.8974,10
2015-06-04,710.0,710.0,710.0,710.0,707.8974,0
2015-06-05,690.0,716.0,690.0,716.0,713.879578,135
2015-06-08,710.47998,710.47998,710.47998,710.47998,708.375854,520
2015-06-09,710.47998,710.47998,710.47998,710.47998,708.375854,0
2015-06-10,714.400024,714.400024,714.400024,714.400024,712.2843019999999,1000
2015-06-11,701.5,701.5,701.5,701.5,699.422363,1500
2015-06-12,701.799988,701.799988,701.799988,701.799988,699.721436,1000
2015-06-15,701.799988,701.799988,701.799988,701.799988,699.721436,0
2015-06-16,701.799988,701.799988,701.799988,701.799988,699.721436,0
2015-06-17,701.799988,701.799988,701.799988,701.799988,699.721436,0
2015-06-18,701.799988,701.799988,701.799988,701.799988,699.721436,0
2015-06-19,681.400024,681.400024,681.400024,701.799988,699.721436,1
2015-06-22,701.799988,701.799988,701.799988,701.799988,699.721436,0
2015-06-23,701.799988,701.799988,701.799988,701.799988,699.721436,0
2015-06-24,684.0,684.0,681.0,681.0,678.9832150000001,2445
2015-06-25,681.0,681.0,681.0,681.0,678.9832150000001,0
2015-06-26,672.799988,672.799988,668.51001,668.51001,666.530212,4898
2015-06-29,655.51001,655.51001,655.51001,668.51001,666.530212,1
2015-06-30,668.51001,668.51001,668.51001,668.51001,666.530212,0
2015-07-01,659.0,659.0,655.0,655.0,653.060181,1308
2015-07-02,658.799988,658.799988,658.799988,658.799988,656.848938,1000
2015-07-03,658.799988,658.799988,658.799988,658.799988,656.848938,0
2015-07-06,652.799988,652.799988,643.0,643.0,641.095642,6230
2015-07-07,640.0,640.0,638.0,638.0,636.1105349999999,280
2015-07-08,645.0,645.0,645.0,645.0,643.0898440000001,200
2015-07-09,665.0,665.0,665.0,665.0,663.0305179999999,46
2015-07-10,665.0,665.0,665.0,665.0,663.0305179999999,0
2015-07-13,665.0,665.0,665.0,665.0,663.0305179999999,0
2015-07-14,670.0,672.0,670.0,672.0,670.009827,330
2015-07-15,672.0,672.0,672.0,672.0,670.009827,0
2015-07-16,647.0,647.0,642.0,642.0,640.098694,910
2015-07-17,641.76001,641.76001,641.76001,641.76001,639.8593139999999,900
2015-07-20,654.0,655.599976,653.25,655.599976,653.658325,8115
2015-07-21,661.0,678.0,661.0,671.799988,669.8103639999999,16300
2015-07-22,680.0,680.0,666.0,666.0,664.027588,10710
2015-07-23,686.0,686.0,685.0,685.0,682.971313,1187
2015-07-24,698.289978,698.289978,698.289978,698.289978,696.221985,1930
2015-07-27,698.289978,698.289978,698.289978,698.289978,696.221985,0
2015-07-28,683.789978,683.789978,683.789978,683.789978,681.764954,3360
2015-07-29,698.299988,700.0,698.299988,700.0,697.9270019999999,1142
2015-07-30,713.52002,713.52002,693.0,693.0,690.947571,1497
2015-07-31,693.0,693.0,679.52002,679.52002,677.507568,2275
2015-08-03,679.52002,679.52002,679.52002,679.52002,677.507568,25
2015-08-04,650.0,650.0,642.5,642.830017,640.926208,152060
2015-08-05,642.830017,642.830017,642.830017,642.830017,640.926208,0
2015-08-06,665.880005,671.0,665.880005,671.0,669.012756,10210
2015-08-07,657.0,657.0,649.5,657.0,655.05426,8653
2015-08-10,657.0,657.0,657.0,657.0,655.05426,0
2015-08-11,675.0,675.0,675.0,675.0,673.000854,605
2015-08-12,693.849976,693.849976,693.849976,693.849976,691.7950440000001,810
2015-08-13,688.0,688.0,686.0,686.0,683.968262,140100
2015-08-14,685.0,685.0,685.0,685.0,682.971313,7
2015-08-17,677.5,677.5,677.5,677.5,675.49353,1200
2015-08-18,677.52002,677.52002,677.52002,677.5,675.49353,2
2015-08-19,654.0,654.0,652.0,652.0,650.069092,610
2015-08-20,652.0,652.0,640.0,640.0,638.104553,405
2015-08-21,640.0,640.0,640.0,640.0,638.104553,0
