Date,Open,High,Low,Close,Adj Close,Volume
2017-08-08,861.0,861.0,861.0,861.0,861.0,0
2017-08-09,861.0,861.0,861.0,861.0,861.0,0
2017-08-10,861.0,861.0,861.0,861.0,861.0,0
2017-08-11,861.0,861.0,861.0,861.0,861.0,0
2017-08-14,861.0,861.0,861.0,861.0,861.0,0
2017-08-15,861.0,861.0,861.0,861.0,861.0,0
2017-08-16,861.0,861.0,861.0,861.0,861.0,0
2017-08-17,861.0,861.0,861.0,861.0,861.0,0
2017-08-18,861.0,861.0,861.0,861.0,861.0,0
2017-08-21,861.0,861.0,861.0,861.0,861.0,0
2017-08-23,861.0,861.0,861.0,861.0,861.0,0
2017-08-24,861.0,861.0,861.0,861.0,861.0,0
2017-08-25,861.0,861.0,861.0,861.0,861.0,0
2017-08-29,861.0,861.0,861.0,861.0,861.0,0
2017-08-30,861.0,861.0,861.0,861.0,861.0,0
2017-08-31,861.0,861.0,861.0,861.0,861.0,0
2017-09-01,861.0,861.0,861.0,861.0,861.0,0
2017-09-04,861.0,861.0,861.0,861.0,861.0,0
2017-09-05,861.0,861.0,861.0,861.0,861.0,0
2017-09-06,861.0,861.0,861.0,861.0,861.0,0
2017-09-07,861.0,861.0,861.0,861.0,861.0,0
2017-09-08,861.0,861.0,861.0,861.0,861.0,0
2017-09-26,861.0,861.0,861.0,861.0,861.0,0
2017-09-27,861.0,861.0,861.0,861.0,861.0,0
2017-09-28,861.0,861.0,861.0,861.0,861.0,0
2017-09-29,861.0,861.0,861.0,861.0,861.0,0
2017-10-02,861.0,861.0,861.0,861.0,861.0,0
2017-10-03,861.0,861.0,861.0,861.0,861.0,0
2017-10-04,861.0,861.0,861.0,861.0,861.0,0
2017-10-05,861.0,861.0,861.0,861.0,861.0,0
2017-10-06,861.0,861.0,861.0,861.0,861.0,0
2017-10-09,861.0,861.0,861.0,861.0,861.0,0
2017-10-10,861.0,861.0,861.0,861.0,861.0,0
2017-10-11,861.0,861.0,861.0,861.0,861.0,0
2017-10-12,861.0,861.0,861.0,861.0,861.0,0
2017-10-13,861.0,861.0,861.0,861.0,861.0,0
2017-10-16,861.0,861.0,861.0,861.0,861.0,0
2017-10-17,861.0,861.0,861.0,861.0,861.0,0
2017-10-18,861.0,861.0,861.0,861.0,861.0,0
2017-10-19,861.0,861.0,861.0,861.0,861.0,0
2017-10-20,861.0,861.0,861.0,861.0,861.0,0
2017-10-23,861.0,861.0,861.0,861.0,861.0,0
