Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,11.1,11.1,11.1,11.1,10.178891,0
2010-01-04,11.2,12.1,11.2,11.2,10.270592,0
2010-01-05,11.2,12.1,11.2,11.2,10.270592,0
2010-01-06,11.2,12.1,11.2,11.2,10.270592,0
2010-01-07,11.2,12.1,11.2,11.2,10.270592,0
2010-01-08,11.2,12.1,11.2,11.2,10.270592,0
2010-01-11,11.2,11.2,11.2,11.2,10.270592,0
2010-01-12,11.2,11.2,11.2,11.2,10.270592,0
2010-01-13,11.2,11.2,11.2,11.2,10.270592,200
2010-01-14,11.0,11.0,11.0,11.0,10.087189,0
2010-01-15,11.0,11.0,11.0,11.0,10.087189,0
2010-01-18,11.0,11.0,11.0,11.0,10.087189,0
2010-01-19,11.0,11.0,11.0,11.0,10.087189,0
2010-01-20,11.0,11.1,11.0,11.0,10.087189,0
2010-01-21,11.0,11.1,11.0,11.0,10.087189,0
2010-01-22,11.0,11.0,11.0,11.0,10.087189,0
2010-01-25,11.2,11.2,11.2,11.2,10.270592,0
2010-01-26,11.2,11.2,11.2,11.2,10.270592,0
2010-01-27,11.2,11.2,11.2,11.2,10.270592,0
2010-01-28,11.8,11.8,11.8,11.8,10.820803999999999,0
2010-01-29,12.1,12.1,12.1,12.1,11.09591,100000
2010-02-02,11.0,11.0,11.0,11.0,10.087189,0
2010-02-03,11.0,11.0,11.0,11.0,10.087189,0
2010-02-04,11.0,12.0,11.0,11.0,10.087189,0
2010-02-05,11.0,12.0,11.0,11.0,10.087189,0
2010-02-08,11.0,12.0,11.0,11.0,10.087189,0
2010-02-09,11.0,12.0,11.0,11.0,10.087189,0
2010-02-10,11.0,12.0,11.0,11.0,10.087189,0
2010-02-11,11.0,12.1,11.0,11.0,10.087189,0
2010-02-12,11.0,12.05,11.0,11.0,10.087189,0
2010-02-15,11.0,11.0,11.0,11.0,10.087189,1000000
2010-02-16,11.0,11.0,11.0,11.0,10.087189,3155500
2010-02-17,11.0,12.05,11.0,11.0,10.087189,0
2010-02-18,11.0,12.05,11.0,11.0,10.087189,0
2010-02-19,11.0,12.0,11.0,11.0,10.087189,0
2010-02-22,11.0,12.0,11.0,11.0,10.087189,0
2010-02-23,11.0,12.0,11.0,11.0,10.087189,0
2010-02-24,12.0,12.0,11.0,11.0,10.087189,0
2010-02-25,12.0,12.0,11.0,11.0,10.087189,0
2010-02-26,11.0,11.0,11.0,11.0,10.087189,0
2010-03-01,11.0,11.0,11.0,11.0,10.087189,100000
2010-03-02,11.0,11.0,11.0,11.0,10.087189,0
2010-03-03,11.0,11.0,11.0,11.0,10.087189,0
2010-03-04,11.0,11.0,11.0,11.0,10.087189,0
2010-03-05,11.8,11.8,11.8,11.8,10.820803999999999,0
2010-03-08,11.8,11.8,11.8,11.8,10.820803999999999,0
2010-03-09,12.0,12.0,12.0,12.0,11.004206,1900
2010-03-10,12.0,12.0,12.0,12.0,11.004206,1900
2010-03-11,12.0,12.0,12.0,12.0,11.004206,0
2010-03-12,12.0,12.0,12.0,12.0,11.004206,800
2010-03-16,12.0,12.0,12.0,12.0,11.004206,0
2010-03-17,12.0,12.0,12.0,12.0,11.004206,0
2010-03-18,12.0,12.0,12.0,12.0,11.004206,100
2010-03-19,12.0,12.0,12.0,12.0,11.004206,0
2010-03-22,12.8,12.8,12.0,12.0,11.004206,0
2010-03-23,12.8,12.8,12.8,12.8,11.73782,1100
2010-03-24,12.8,12.8,12.8,12.8,11.73782,0
2010-03-25,14.1,14.1,14.1,14.1,12.929943,17500
2010-03-26,15.0,15.0,14.1,14.1,12.929943,0
2010-03-29,15.0,15.0,14.1,14.1,12.929943,0
2010-03-30,15.0,15.0,14.1,14.1,12.929943,0
2010-03-31,15.0,15.0,15.0,15.0,13.755258999999999,15000
2010-04-05,15.5,15.5,14.7,14.7,13.480154,0
2010-04-06,15.5,15.5,14.7,14.7,13.480154,0
2010-04-07,15.5,15.5,14.7,14.7,13.480154,0
2010-04-08,15.5,15.5,14.7,14.7,13.480154,0
2010-04-09,15.5,15.5,14.7,14.7,13.480154,0
2010-04-12,15.5,15.5,14.7,14.7,13.480154,0
2010-04-13,15.5,15.5,15.0,15.0,13.755258999999999,0
2010-04-14,15.0,15.0,15.0,15.0,13.755258999999999,1000
2010-04-15,15.5,15.5,15.0,15.0,13.755258999999999,0
2010-04-16,15.0,15.0,15.0,15.0,13.755258999999999,1000
2010-04-19,15.0,15.0,15.0,15.0,13.755258999999999,1000
2010-04-20,15.0,15.0,15.0,15.0,13.755258999999999,1000
2010-04-21,15.0,15.0,15.0,15.0,13.755258999999999,1000
2010-04-22,15.65,15.65,15.65,15.65,14.351319,500
2010-04-23,15.65,15.65,15.65,15.65,14.351319,500
2010-04-26,15.5,15.5,15.5,15.5,14.213768,1000
2010-04-27,15.5,15.5,15.5,15.5,14.213768,5000
2010-04-28,15.5,15.5,15.5,15.5,14.213768,0
2010-04-29,15.5,15.5,15.5,15.5,14.213768,9100
2010-04-30,15.7,15.7,15.7,15.7,14.397170000000001,7200
2010-05-04,15.7,15.7,15.7,15.7,14.397170000000001,0
2010-05-05,15.7,15.7,15.7,15.7,14.397170000000001,0
2010-05-06,15.7,15.7,15.7,15.7,14.397170000000001,0
