Date,Open,High,Low,Close,Adj Close,Volume
2015-04-16,2758.469971,2758.469971,2758.469971,2758.469971,2746.9846190000003,61407
2015-04-17,2758.469971,2758.469971,2758.469971,2758.469971,2746.9846190000003,0
2015-04-20,2758.469971,2758.469971,2758.469971,2758.469971,2746.9846190000003,0
2015-04-21,2758.469971,2758.469971,2758.469971,2758.469971,2748.927734,0
2015-04-22,2758.469971,2758.469971,2758.469971,2758.469971,2748.927734,0
2015-04-23,2758.469971,2758.469971,2758.469971,2758.469971,2748.927734,0
2015-04-24,2758.469971,2758.469971,2758.469971,2758.469971,2748.927734,0
2015-04-27,2721.709961,2721.709961,2721.709961,2721.709961,2712.29541,1760
2015-04-28,2649.100098,2649.100098,2649.100098,2649.100098,2639.936523,2635
2015-04-29,2658.550049,2658.550049,2658.550049,2658.550049,2649.35376,1810
2015-04-30,2711.610107,2711.610107,2711.610107,2711.610107,2702.230225,920
2015-05-04,2711.610107,2711.610107,2711.610107,2711.610107,2702.230225,0
2015-05-05,2711.610107,2711.610107,2711.610107,2711.610107,2702.230225,0
2015-05-06,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,39959
2015-05-07,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-08,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-11,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-12,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-13,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-14,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-15,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-18,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-19,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-20,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-21,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-22,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-25,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-26,2653.01001,2653.01001,2653.01001,2653.01001,2643.8330079999996,0
2015-05-27,2787.100098,2787.100098,2787.100098,2787.100098,2777.459229,1100
2015-05-28,2787.100098,2787.100098,2787.100098,2787.100098,2777.459229,0
2015-05-29,2787.100098,2787.100098,2787.100098,2787.100098,2777.459229,0
2015-06-01,2787.100098,2787.100098,2787.100098,2787.100098,2777.459229,0
2015-06-02,2787.100098,2787.100098,2787.100098,2787.100098,2777.459229,0
