Date,Open,High,Low,Close,Adj Close,Volume
2013-04-23,50.43,50.43,50.43,50.43,50.43,0
2015-07-21,1253.0,1253.0,1253.0,1253.0,1253.0,7
2015-07-22,1263.0,1263.0,1263.0,1263.0,1263.0,7
2015-10-13,1263.0,1263.0,1263.0,1263.0,1263.0,0
2015-10-29,1279.0,1279.0,1279.0,1279.0,1279.0,12
2017-02-22,1650.0,1650.0,1650.0,1650.0,1650.0,19
2017-05-30,1531.0,1531.0,1531.0,1531.0,1531.0,109
2017-08-07,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-08,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-09,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-10,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-11,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-14,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-15,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-16,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-17,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-18,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-21,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-23,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-30,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-08-31,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-09-01,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-09-04,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-09-05,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-09-06,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-09-07,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-09-08,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-09-26,1531.0,1531.0,1531.0,1531.0,1531.0,0
2017-09-27,1531.0,1531.0,1531.0,1531.0,1531.0,0
